penuh,가득 찬,Bus itu penuh dengan penumpang.,그 버스는 승객으로 가득 찼다.
kosong,빈,Botol ini sudah kosong.,이 병은 이미 비었다.
keras,딱딱한/단단한,Batu itu sangat keras.,그 돌은 매우 단단하다.
lunak,부드러운/연한,Roti ini sangat lunak.,이 빵은 매우 부드럽다.
cepat,빠른,Mobil itu melaju sangat cepat.,그 자동차는 매우 빠르게 달린다.
lambat,느린,Kura-kura berjalan sangat lambat.,거북이는 매우 느리게 걷는다.
lemah,약한,Badanku terasa lemah hari ini.,오늘 몸이 약하게 느껴진다.
aman,안전한,Lingkungan ini sangat aman.,이 환경은 매우 안전하다.
berbahaya,위험한,Jangan bermain di tempat yang berbahaya.,위험한 곳에서 놀지 마라.
indah,아름다운,Pemandangan di sini sangat indah.,이곳 경치는 매우 아름답다.
sibuk,바쁜,Saya sangat sibuk minggu ini.,나는 이번 주에 매우 바쁘다.
santai,여유로운/느긋한,Hari Minggu adalah waktu yang santai.,일요일은 여유로운 시간이다.
gelap,어두운,Kamar itu sangat gelap.,그 방은 매우 어둡다.
terang,밝은,Ruangan ini sangat terang.,이 공간은 매우 밝다.
berat,무거운,Koper ini sangat berat.,이 여행 가방은 매우 무겁다.
ringan,가벼운,Tas ini sangat ringan.,이 가방은 매우 가볍다.
lurus,곧은/직선의,Jalan ini sangat lurus.,이 길은 매우 곧다.
bengkok,구부러진/휜,Paku itu sudah bengkok.,그 못은 이미 구부러졌다.
rusak,고장 난/망가진,Mesin cuci di rumah saya sudah rusak.,우리 집 세탁기가 이미 고장 났다.
utuh,온전한/완전한,Barang ini masih utuh dan tidak ada yang rusak.,이 물건은 아직 온전하고 망가진 것이 없다.
segar,신선한/상쾌한,Buah-buahan ini masih sangat segar.,이 과일들은 아직 매우 신선하다.
tajam,날카로운/예리한,Pisau itu sangat tajam jadi hati-hati.,그 칼은 매우 날카로우니 조심해라.
tumpul,무딘,Pensil ini sudah tumpul dan perlu diraut.,이 연필은 이미 무뎌서 깎아야 한다.
licin,미끄러운,Lantai basah itu sangat licin dan berbahaya.,그 젖은 바닥은 매우 미끄럽고 위험하다.
kasat mata,눈에 보이는/가시적인,Perubahan itu sudah kasat mata bagi semua orang.,그 변화는 모든 사람에게 이미 눈에 보인다.
halus,부드러운/매끄러운,Kulit bayi itu sangat halus.,그 아기의 피부는 매우 부드럽다.
padat,빽빽한/조밀한,Jadwal minggu ini sangat padat.,이번 주 일정이 매우 빽빽하다.
bulat,둥근,Bumi berbentuk bulat seperti bola.,지구는 공처럼 둥근 모양이다.
oval,타원형의,Meja makan kami berbentuk oval.,우리 식탁은 타원형이다.
persegi,정사각형의,Ruangan itu berbentuk persegi.,그 방은 정사각형 모양이다.
segitiga,삼각형의,Atap rumah itu berbentuk segitiga.,그 집의 지붕은 삼각형 모양이다.
rata,평평한/고른,Permukaan meja ini sangat rata.,이 책상의 표면은 매우 평평하다.
miring,기울어진/비스듬한,Gambar itu terpasang miring di dinding.,그 그림은 벽에 기울어지게 걸려 있다.
melengkung,구부러진/곡선의,Jalan di pegunungan itu banyak yang melengkung.,산속의 그 길은 구부러진 곳이 많다.
bergelombang,물결 모양의/울퉁불퉁한,Rambut perempuan itu bergelombang dan indah.,그 여성의 머리카락은 물결 모양이고 아름답다.
transparan,투명한,Kaca jendela itu sangat transparan.,그 창문 유리는 매우 투명하다.
kusam,칙칙한/윤기 없는,Warna cat dinding itu sudah kusam.,그 벽 페인트 색깔은 이미 칙칙해졌다.
mencolok,눈에 띄는/화려한,Warna bajunya sangat mencolok di antara yang lain.,그의 옷 색깔은 다른 사람들 사이에서 매우 눈에 띈다.
busuk,악취 나는,Tempat sampah itu mengeluarkan bau busuk.,그 쓰레기통에서 악취가 난다.
dekat,가까운,Sekolah itu dekat dengan rumah saya.,그 학교는 우리 집과 가깝다.
jauh,먼,Kota itu sangat jauh dari sini.,그 도시는 여기서 매우 멀다.
dalam,깊은/깊숙한,Danau itu sangat dalam.,그 호수는 매우 깊다.
dangkal,얕은,Sungai ini dangkal sehingga bisa diseberangi.,이 강은 얕아서 건널 수 있다.
kondisi,상태/조건,Kondisi kesehatannya membaik setelah menjalani perawatan intensif.,집중 치료를 받은 후 그의 건강 상태가 호전되었다.
berkarat,녹슬다,Paku itu berkarat karena terlalu lama terkena air.,그 못은 물에 너무 오래 노출되어 녹슬었다.
membusuk,썩다,Buah itu cepat membusuk di cuaca panas.,그 과일은 더운 날씨에 빨리 썩었다.
memudar,흐려지다/바래다,Warna baju itu memudar setelah sering dicuci.,그 옷 색깔이 자주 빨아서 바랬다.
